user_id,item_id,cat_id,seller_id,brand_id,time_stamp,action_type,age_range,gender
323128,195714,1213,1200,2276,818,2,3,0
323128,590204,267,1200,2276,818,2,3,0
323128,1029992,267,1200,2276,818,2,3,0
323128,718528,267,1200,2276,818,2,3,0
323128,588327,1213,1200,2276,818,2,3,0
282051,969584,1208,2959,2276,723,2,3,1
4510,375903,420,4783,2276,627,2,5,0
4510,1088871,420,4783,2276,627,2,5,0
4510,375903,420,4783,2276,627,2,5,0
4510,1088871,420,4783,2276,627,2,5,0
126257,379596,602,4356,2276,1018,2,3,1
126257,1039919,1208,1200,2276,1019,2,3,1
421795,1058188,1208,2857,2276,1017,2,4,0
223815,587383,1401,422,2276,925,2,0,1
223815,587383,1401,422,2276,925,2,0,1
223815,587383,1401,422,2276,925,2,0,1
94123,992166,1329,3078,2276,927,2,4,0
126347,934902,1208,3521,2276,705,2,6,0
232365,675408,267,422,2276,626,2,4,0
232365,585009,1213,3471,2276,1030,2,4,0
232365,692543,1213,422,2276,625,2,4,0
36394,384350,1208,1719,2276,814,2,3,0
36394,384350,1208,1719,2276,814,2,3,0
244964,1065608,267,3078,2276,907,2,6,1
244964,992139,1213,3078,2276,907,2,6,1
182521,179830,1208,546,2276,1111,2,2,1
10138,512052,267,3078,2276,1101,2,2,0
10138,512052,267,3078,2276,1101,2,2,0
10138,512052,267,3078,2276,1101,2,2,0
253975,1106609,267,2959,2276,513,2,6,0
422919,276098,825,2857,2276,1028,2,4,0
312907,293458,1208,2191,2276,908,2,3,0
312907,1004995,1208,3471,2276,1008,2,3,0
65953,288970,1401,2551,2276,913,2,4,1
65953,1032139,1401,2551,2276,913,2,4,1
65953,702136,1401,3552,2276,913,2,4,1
65953,702136,1401,3552,2276,913,2,4,1
228333,992139,1213,3078,2276,912,2,3,1
286387,51298,1208,4079,2276,1111,2,4,0
357437,317193,1208,1200,2276,1111,2,3,0
357437,317193,1208,1200,2276,1111,2,3,0
73995,440352,27,3912,2276,1111,2,3,0
73995,788468,1401,2551,2276,1111,2,3,0
73995,710802,267,422,2276,1111,2,3,0
398627,717906,1208,3078,2276,1031,2,6,1
398627,717906,1208,3078,2276,1031,2,6,1
398627,717906,1208,3078,2276,1031,2,6,1
398627,924826,1208,3078,2276,1031,2,6,1
398627,874638,1208,3078,2276,1031,2,6,1
398627,460350,1208,3078,2276,1031,2,6,1
398627,951235,1208,3078,2276,1031,2,6,1
398627,717906,1208,3078,2276,1031,2,6,1
398627,924826,1208,3078,2276,1024,2,6,1
398627,717906,1208,3078,2276,1024,2,6,1
398627,717906,1208,3078,2276,1015,2,6,1
263035,159396,1208,3078,2276,1101,2,3,0
331621,992139,1213,3078,2276,1111,2,3,0
294183,195714,1213,1200,2276,608,2,5,2
294183,195714,1213,1200,2276,608,2,5,2
294183,195714,1213,1200,2276,608,2,5,2
294183,195714,1213,1200,2276,608,2,5,2
80952,414007,602,1719,2276,520,2,2,0
18514,1013294,1208,422,2276,1111,2,6,0
18514,1013294,1208,422,2276,1111,2,6,0
294167,951042,267,2959,2276,1019,2,4,0
294167,951042,267,2959,2276,1019,2,4,0
294167,951042,267,2959,2276,1019,2,4,0
294167,951042,267,2959,2276,1019,2,4,0
265753,427675,825,2959,2276,1111,2,2,0
265753,833853,199,2959,2276,1111,2,2,0
265753,969584,1208,2959,2276,1111,2,2,0
265753,969584,1208,2959,2276,1111,2,2,0
265753,969584,1208,2959,2276,1111,2,2,0
418420,73485,1208,60,2276,905,2,4,0
418420,338735,1208,3450,2276,906,2,4,0
418420,346271,407,3552,2276,921,2,4,0
418420,969584,1208,2959,2276,723,2,4,0
298358,159560,825,422,2276,1111,2,5,1
298358,1109921,1401,422,2276,1111,2,5,1
138415,195714,1213,1200,2276,706,2,4,0
138415,442969,420,4783,2276,1111,2,4,0
138415,699163,35,4783,2276,1111,2,4,0
267064,555915,1208,1719,2276,1111,2,6,1
267677,349999,1208,422,2276,1111,2,3,1
290977,85384,1197,3912,2276,1111,2,5,0
290977,319668,1197,3912,2276,1111,2,5,0
215999,925470,1208,1200,2276,1111,2,3,1
163423,381546,1401,3065,2276,610,2,5,0
163423,381546,1401,3065,2276,610,2,5,0
163423,381546,1401,3065,2276,610,2,5,0
163423,381546,1401,3065,2276,610,2,5,0
173564,632836,1213,37,2276,720,2,3,0
69508,317019,1208,422,2276,1111,2,4,1
167874,554022,1208,422,2276,1111,2,3,0
293528,672417,1389,2529,2276,1008,2,5,0
293528,692908,629,626,2276,913,2,5,0
403020,34278,1389,2429,2276,808,2,7,1
142974,580712,1213,60,2276,624,2,3,0
303644,38250,1208,1719,2276,1104,2,4,0
252860,626002,1208,422,2276,909,2,6,0
58544,588327,1213,1200,2276,826,2,8,0
58544,195714,1213,1200,2276,826,2,8,0
58544,195714,1213,1200,2276,826,2,8,0
58544,951042,267,2959,2276,1105,2,8,0
93633,267067,1208,1200,2276,904,2,8,0
93633,267067,1208,1200,2276,904,2,8,0
322796,1010781,1401,4491,2276,1111,2,5,0
322796,1010781,1401,4491,2276,1111,2,5,0
344277,547746,1197,3912,2276,806,2,4,0
344277,547746,1197,3912,2276,806,2,4,0
344277,547746,1197,3912,2276,806,2,4,0
344277,547746,1197,3912,2276,806,2,4,0
344277,547746,1197,3912,2276,806,2,4,0
344277,547746,1197,3912,2276,806,2,4,0
372322,411125,602,2959,2276,828,2,3,0
190132,128881,1208,422,2276,830,2,0,1
310503,597750,266,1304,2276,725,2,5,1
310503,241018,1208,1304,2276,725,2,5,1
403922,214771,1208,422,2276,1023,2,3,0
247182,956327,602,1200,2276,705,2,3,0
251321,992139,1213,3078,2276,511,2,3,1
52843,1029992,267,1200,2276,531,2,3,1
171133,543656,267,727,2276,1029,2,6,0
202554,362109,1213,2959,2276,927,2,3,1
202554,626372,267,2959,2276,927,2,3,1
202554,331935,267,2959,2276,927,2,3,1
202554,708674,267,2959,2276,927,2,3,1
169392,1058438,1208,422,2276,1111,2,4,1
203792,1039919,1208,1200,2276,1020,2,3,0
220055,1061427,1401,626,2276,1017,2,6,1
291132,563362,152,1719,2276,812,2,5,1
78641,179830,1208,546,2276,1020,2,4,1
276662,939915,1401,4079,2276,827,2,4,0
276662,100813,1208,4079,2276,827,2,4,0
276662,250082,1036,4079,2276,827,2,4,0
276662,743246,933,4079,2276,905,2,4,0
276662,939915,1401,4079,2276,905,2,4,0
276662,172108,1208,422,2276,909,2,4,0
85198,128881,1208,422,2276,830,2,3,0
85198,128881,1208,422,2276,830,2,3,0
410332,384350,1208,1719,2276,828,2,5,0
410332,384350,1208,1719,2276,828,2,5,0
171436,1039919,1208,1200,2276,1111,2,0,0
116047,722358,1208,422,2276,1111,2,4,0
292667,815566,1208,727,2276,1028,2,4,0
17631,60028,1401,3065,2276,802,2,4,0
17631,60028,1401,3065,2276,802,2,4,0
17631,60028,1401,3065,2276,802,2,4,0
17631,60028,1401,3065,2276,802,2,4,0
17631,195714,1213,1200,2276,713,2,4,0
17631,195714,1213,1200,2276,713,2,4,0
17631,195714,1213,1200,2276,713,2,4,0
17631,125094,1401,3912,2276,522,2,4,0
17631,125094,1401,3912,2276,522,2,4,0
17631,125094,1401,3912,2276,522,2,4,0
247579,1016957,825,3601,2276,1026,2,7,1
247579,1016957,825,3601,2276,1026,2,7,1
307514,349999,1208,422,2276,1111,2,3,
12655,213890,1208,422,2276,1111,2,4,1
12655,225660,1208,422,2276,1111,2,4,1
162035,417530,1213,4144,2276,812,2,4,2
162035,417530,1213,4144,2276,812,2,4,2
162035,417530,1213,4144,2276,812,2,4,2
162035,417530,1213,4144,2276,812,2,4,2
162035,417530,1213,4144,2276,812,2,4,2
162035,417530,1213,4144,2276,723,2,4,2
162035,72827,602,4144,2276,723,2,4,2
162035,417530,1213,4144,2276,723,2,4,2
230012,293244,1401,3552,2276,1111,2,5,0
291832,85384,1197,3912,2276,811,2,3,0
291832,85384,1197,3912,2276,811,2,3,0
234064,637403,1213,1304,2276,627,2,6,1
234064,342243,40,1304,2276,627,2,6,1
403210,951042,267,2959,2276,1006,2,3,0
403210,951042,267,2959,2276,1006,2,3,0
403210,951042,267,2959,2276,1006,2,3,0
390634,417530,1213,4144,2276,822,2,3,0
390634,1041773,267,4144,2276,822,2,3,0
390634,1014969,1213,4144,2276,822,2,3,0
390634,1041773,267,4144,2276,822,2,3,0
390634,417530,1213,4144,2276,822,2,3,0
390634,1014969,1213,4144,2276,822,2,3,0
390634,417530,1213,4144,2276,822,2,3,0
390634,1041773,267,4144,2276,822,2,3,0
197852,861758,825,3078,2276,1111,2,5,0
25215,1106609,267,2959,2276,1111,2,5,0
25215,1106609,267,2959,2276,1111,2,5,0
25215,1106609,267,2959,2276,1111,2,5,0
25215,1106609,267,2959,2276,1111,2,5,0
357026,1039919,1208,1200,2276,1111,2,3,0
104077,328738,420,4491,2276,1111,2,0,0
206411,939915,1401,4079,2276,1111,2,3,0
145467,561767,602,422,2276,807,2,3,0
145467,561767,602,422,2276,809,2,3,0
145467,561767,602,422,2276,809,2,3,0
145467,561767,602,422,2276,809,2,3,0
145467,252098,602,546,2276,823,2,3,0
414819,132074,420,4783,2276,1111,2,4,0
414819,143914,1028,4783,2276,1111,2,4,0
30222,417530,1213,4144,2276,703,2,2,0
209262,539608,1208,422,2276,1111,2,4,2
209262,539608,1208,422,2276,1111,2,4,2
209262,539608,1208,422,2276,1111,2,4,2
230600,405924,1329,422,2276,1111,2,4,0
24480,1083168,152,37,2276,803,2,4,1
24480,1083168,152,37,2276,803,2,4,1
24480,751805,602,37,2276,803,2,4,1
24480,751805,602,37,2276,805,2,4,1
24480,751805,602,37,2276,805,2,4,1
134867,526817,1208,4144,2276,1019,2,2,0
203419,179830,1208,546,2276,1111,2,5,1
203419,179830,1208,546,2276,1111,2,5,1
203419,179830,1208,546,2276,1111,2,5,1
25041,896045,1208,1200,2276,1111,2,5,0
109701,85384,1197,3912,2276,903,2,2,0
353215,252098,602,546,2276,723,2,3,1
398654,870470,1208,422,2276,1111,2,3,0
133208,1058188,1208,2857,2276,1111,2,6,1
133208,1058188,1208,2857,2276,1111,2,6,1
133208,1058188,1208,2857,2276,1006,2,6,1
181334,526817,1208,4144,2276,1017,2,4,0
378880,482993,1401,1548,2276,725,2,4,0
235842,195714,1213,1200,2276,731,2,2,1
235842,195714,1213,1200,2276,731,2,2,1
235842,195714,1213,1200,2276,731,2,2,1
21526,1039919,1208,1200,2276,1111,2,2,0
21526,1039919,1208,1200,2276,1111,2,2,0
21526,1039919,1208,1200,2276,1111,2,2,0
205172,165581,1208,2959,2276,821,2,4,0
205172,362109,1213,2959,2276,821,2,4,0
205172,789030,1213,2959,2276,821,2,4,0
298929,179830,1208,546,2276,1019,2,3,0
259105,1039919,1208,1200,2276,1111,2,0,0
259105,1039919,1208,1200,2276,1111,2,0,0
78223,499524,103,727,2276,1010,2,4,0
243154,81273,1208,4901,2276,1008,2,4,0
243154,526817,1208,4144,2276,1002,2,4,0
170461,692908,629,626,2276,913,2,4,0
168554,179830,1208,546,2276,1111,2,6,0
168554,179830,1208,546,2276,1111,2,6,0
168554,179830,1208,546,2276,1111,2,6,0
205237,1039919,1208,1200,2276,1111,2,6,0
205237,195124,1208,4304,2276,1111,2,6,0
89053,262867,1389,1304,2276,1111,2,3,1
89053,663324,1389,1304,2276,1111,2,3,1
409115,342608,1213,1304,2276,603,2,0,1
409115,542315,1213,1304,2276,603,2,0,1
409115,542315,1213,1304,2276,603,2,0,1
409115,342608,1213,1304,2276,603,2,0,1
37789,313653,1401,3552,2276,524,2,3,1
194318,580396,1401,422,2276,1111,2,3,1
194318,580396,1401,422,2276,1111,2,3,1
194318,148141,933,422,2276,1111,2,3,1
102788,1016957,825,3601,2276,1019,2,2,1
410066,861758,825,3078,2276,1111,2,6,0
410066,861758,825,3078,2276,1111,2,6,0
239534,241018,1208,1304,2276,725,2,3,0
136434,179830,1208,546,2276,1013,2,0,0
301972,758772,1208,4356,2276,831,2,3,1
320552,241018,1208,1304,2276,914,2,5,1
302658,17709,420,4491,2276,906,2,4,0
376186,293244,1401,3552,2276,1003,2,4,0
376186,477655,1401,3552,2276,1004,2,4,0
376186,293244,1401,3552,2276,1004,2,4,0
170521,1073432,1554,626,2276,702,2,4,0
170521,1073432,1554,626,2276,717,2,4,0
170521,228322,1401,626,2276,717,2,4,0
170521,308929,1197,626,2276,717,2,4,0
170521,1073432,1554,626,2276,717,2,4,0
140771,789030,1213,2959,2276,1011,2,0,1
140771,708674,267,2959,2276,1011,2,0,1
140771,362109,1213,2959,2276,1011,2,0,1
273475,51298,1208,4079,2276,1111,2,2,0
273475,51298,1208,4079,2276,1111,2,2,0
340901,498560,1389,1304,2276,1111,2,0,0
340901,195124,1208,4304,2276,1022,2,0,0
218024,296324,1401,4486,2276,1028,2,3,0
380748,417530,1213,4144,2276,514,2,3,1
12309,35462,1438,3601,2276,1111,2,3,0
261459,239864,1213,546,2276,924,2,3,0
261459,239864,1213,546,2276,924,2,3,0
261459,882206,1213,546,2276,924,2,3,0
261459,956327,602,1200,2276,529,2,3,0
261459,239864,1213,546,2276,924,2,3,0
261459,800338,1213,546,2276,924,2,3,0
261459,1014969,1213,4144,2276,902,2,3,0
261459,1014969,1213,4144,2276,902,2,3,0
261459,222154,1213,3521,2276,826,2,3,0
340344,81273,1208,4901,2276,910,2,4,0
340344,81273,1208,4901,2276,1014,2,4,0
340344,81273,1208,4901,2276,1018,2,4,0
340344,195714,1213,1200,2276,717,2,4,0
340344,195714,1213,1200,2276,717,2,4,0
340344,195714,1213,1200,2276,717,2,4,0
198976,631954,1208,4371,2276,1111,2,2,1
378155,1058188,1208,2857,2276,914,2,3,2
378155,267067,1208,1200,2276,908,2,3,2
378155,267067,1208,1200,2276,908,2,3,2
378155,1058188,1208,2857,2276,913,2,3,2
7103,557678,1438,3601,2276,904,2,0,0
7103,1029992,267,1200,2276,531,2,0,0
266452,85384,1197,3912,2276,1111,2,4,0
266452,133026,1197,291,2276,1111,2,4,0
316753,165581,1208,2959,2276,922,2,5,0
316753,165581,1208,2959,2276,922,2,5,0
316753,54223,1401,3912,2276,929,2,5,0
316753,165581,1208,2959,2276,910,2,5,0
316753,165581,1208,2959,2276,910,2,5,0
316753,558631,1611,2948,2276,925,2,5,0
316753,310097,1389,2959,2276,925,2,5,0
316753,35462,1438,3601,2276,1021,2,5,0
316753,992166,1329,3078,2276,918,2,5,0
378475,939915,1401,4079,2276,1111,2,6,0
21640,1029992,267,1200,2276,809,2,4,0
21640,1029992,267,1200,2276,810,2,4,0
381553,563362,152,1719,2276,814,2,2,0
96047,384350,1208,1719,2276,823,2,3,1
96047,409909,1208,422,2276,801,2,3,1
259112,81273,1208,4901,2276,1006,2,3,1
314705,1058188,1208,2857,2276,1021,2,0,0
330572,18090,1208,1304,2276,1109,2,4,0
330572,18090,1208,1304,2276,1109,2,4,0
241164,939915,1401,4079,2276,1111,2,3,0
241164,939915,1401,4079,2276,1111,2,3,0
151526,195124,1208,4304,2276,1021,2,3,0
67611,296324,1401,4486,2276,1031,2,0,0
268562,870470,1208,422,2276,1111,2,6,0
420336,870470,1208,422,2276,1111,2,2,1
401513,18090,1208,1304,2276,1111,2,4,1
401513,18090,1208,1304,2276,1110,2,4,1
8734,448155,267,3862,2276,1101,2,3,0
417361,379596,602,4356,2276,1021,2,6,0
91868,477655,1401,3552,2276,1102,2,0,1
399146,969584,1208,2959,2276,713,2,4,0
66430,308929,1197,626,2276,724,2,5,1
66430,1061427,1401,626,2276,724,2,5,1
66430,1061427,1401,626,2276,724,2,5,1
66430,73485,1208,60,2276,729,2,5,1
66430,241018,1208,1304,2276,725,2,5,1
126116,1039919,1208,1200,2276,1015,2,3,0
126116,125094,1401,3912,2276,513,2,3,0
126116,62771,351,3912,2276,513,2,3,0
126116,125094,1401,3912,2276,513,2,3,0
126116,125094,1401,3912,2276,513,2,3,0
398742,939915,1401,4079,2276,1111,2,4,0
415998,577106,1028,4783,2276,1111,2,0,0
303462,907769,1213,3078,2276,1111,2,2,0
303462,907769,1213,3078,2276,1111,2,2,0
303462,907769,1213,3078,2276,1111,2,2,0
190504,214533,1213,2959,2276,825,2,0,1
394955,261644,1208,422,2276,1111,2,5,0
394955,210741,1208,422,2276,1111,2,5,0
394955,349999,1208,422,2276,1111,2,5,0
179101,353256,464,1311,2276,1025,2,5,1
179101,353256,464,1311,2276,1025,2,5,1
179101,353256,464,1311,2276,1021,2,5,1
179101,353256,464,1311,2276,1021,2,5,1
324387,417530,1213,4144,2276,729,2,4,0
324387,417530,1213,4144,2276,729,2,4,0
324387,417530,1213,4144,2276,725,2,4,0
225182,557089,420,4783,2276,1017,2,4,0
225182,557089,420,4783,2276,1017,2,4,0
44176,230466,464,1311,2276,1106,2,7,0
44176,352065,946,1311,2276,1111,2,7,0
173153,1058188,1208,2857,2276,1028,2,3,0
405267,210577,1197,3912,2276,902,2,4,0
225456,1039919,1208,1200,2276,1111,2,5,0
225456,1039919,1208,1200,2276,1111,2,5,0
304911,1093372,252,3552,2276,715,2,5,2
4843,179830,1208,546,2276,1003,2,6,0
4843,389461,1208,546,2276,1003,2,6,0
315705,1076511,1213,4478,2276,523,2,3,2
36804,179830,1208,546,2276,1020,2,4,0
162390,951042,267,2959,2276,924,2,3,0
203835,18090,1208,1304,2276,1021,2,4,1
203835,384350,1208,1719,2276,1016,2,4,1
203835,1058188,1208,2857,2276,1016,2,4,1
203835,384350,1208,1719,2276,1016,2,4,1
203835,179830,1208,546,2276,1014,2,4,1
203835,605800,825,546,2276,1015,2,4,1
334013,557089,420,4783,2276,1017,2,5,0
334013,557089,420,4783,2276,1017,2,5,0
56271,17709,420,4491,2276,1111,2,5,0
212282,677082,1213,3078,2276,1111,2,2,0
147134,417530,1213,4144,2276,604,2,3,1
147134,417530,1213,4144,2276,604,2,3,1
147134,417530,1213,4144,2276,604,2,3,1
399774,966602,602,2529,2276,618,2,0,1
207307,1014969,1213,4144,2276,729,2,3,0
1156,542315,1213,1304,2276,618,2,5,0
1156,799949,1213,1304,2276,618,2,5,0
259682,1054432,1208,422,2276,1111,2,3,1
353084,908579,1197,4491,2276,815,2,4,0
90565,422870,1208,422,2276,1111,2,4,2
90565,539608,1208,422,2276,1111,2,4,2
90565,539608,1208,422,2276,1111,2,4,2
186449,964916,1208,422,2276,1111,2,5,0
186449,349999,1208,422,2276,1111,2,5,0
358863,210035,825,3959,2276,1111,2,3,1
322224,73485,1208,60,2276,1111,2,2,0
113412,179830,1208,546,2276,1111,2,2,0
411091,512052,267,3078,2276,1002,2,2,
411091,512052,267,3078,2276,1002,2,2,
411091,512052,267,3078,2276,1002,2,2,
411091,512052,267,3078,2276,1002,2,2,
135482,195533,1329,836,2276,1111,2,4,0
135482,195533,1329,836,2276,1111,2,4,0
135482,1054432,1208,422,2276,1111,2,4,0
11203,172108,1208,422,2276,925,2,6,0
266668,313279,1401,1548,2276,1111,2,0,1
266668,313279,1401,1548,2276,1111,2,0,1
62795,717906,1208,3078,2276,807,2,4,0
62795,969584,1208,2959,2276,723,2,4,0
404439,822686,1401,4491,2276,809,2,0,0
404439,822686,1401,4491,2276,809,2,0,0
402590,252098,602,546,2276,715,2,4,1
91772,1012736,1401,60,2276,1111,2,5,0
91772,1069063,267,60,2276,1111,2,5,0
91772,850676,1401,60,2276,1111,2,5,0
91772,235934,1401,60,2276,1111,2,5,0
199969,637403,1213,1304,2276,1014,2,4,1
199969,771371,1213,1304,2276,1014,2,4,1
359516,238843,1401,626,2276,825,2,0,0
359516,238843,1401,626,2276,825,2,0,0
359516,939915,1401,4079,2276,1105,2,0,0
359516,939915,1401,4079,2276,1105,2,0,0
108104,321594,1208,422,2276,1023,2,3,0
113602,717906,1208,3078,2276,1111,2,3,0
122854,252098,602,546,2276,716,2,2,0
92260,809009,1208,422,2276,1022,2,3,1
189609,444379,602,1719,2276,1111,2,3,0
383196,1061427,1401,626,2276,814,2,4,0
355758,349999,1208,422,2276,1111,2,3,2
355758,349999,1208,422,2276,1111,2,3,2
355758,349999,1208,422,2276,1111,2,3,2
391897,195714,1213,1200,2276,1030,2,3,0
391897,288658,825,1200,2276,1111,2,3,0
391897,317193,1208,1200,2276,1111,2,3,0
391897,60435,1208,1200,2276,1111,2,3,0
144725,675408,267,422,2276,708,2,0,
144725,675408,267,422,2276,708,2,0,
144725,675408,267,422,2276,708,2,0,
145179,373857,1208,1719,2276,1109,2,0,0
111961,660604,267,3078,2276,1103,2,5,0
111961,660604,267,3078,2276,1110,2,5,0
312525,414007,602,1719,2276,1015,2,2,0
312525,414007,602,1719,2276,1015,2,2,0
312525,414007,602,1719,2276,1015,2,2,0
222072,815566,1208,727,2276,1028,2,3,0
203912,85384,1197,3912,2276,1111,2,3,1
232101,309195,1389,1304,2276,908,2,3,0
373994,583779,1208,422,2276,1111,2,3,0
216232,362109,1213,2959,2276,606,2,3,0
216232,362109,1213,2959,2276,606,2,3,0
216232,362109,1213,2959,2276,606,2,3,0
216232,362109,1213,2959,2276,606,2,3,0
216232,165581,1208,2959,2276,1004,2,3,0
216232,626372,267,2959,2276,1004,2,3,0
216232,969584,1208,2959,2276,1004,2,3,0
216232,708674,267,2959,2276,1004,2,3,0
43931,266943,1208,2953,2276,1111,2,0,0
43931,266943,1208,2953,2276,1111,2,0,0
43931,370926,1208,2953,2276,1111,2,0,0
43931,808472,1208,2953,2276,1111,2,0,0
345181,553005,1401,1940,2276,813,2,3,0
314506,165581,1208,2959,2276,1021,2,0,0
374528,1041773,267,4144,2276,622,2,2,0
374528,1065608,267,3078,2276,626,2,2,0
374528,1029992,267,1200,2276,531,2,2,0
374528,590204,267,1200,2276,707,2,2,0
374528,718528,267,1200,2276,707,2,2,0
374528,195714,1213,1200,2276,707,2,2,0
374528,1029992,267,1200,2276,707,2,2,0
374528,74158,267,1200,2276,707,2,2,0
245716,98838,1213,4478,2276,722,2,4,0
245716,98838,1213,4478,2276,722,2,4,0
327695,684000,812,4783,2276,522,2,4,1
29859,73485,1208,60,2276,1103,2,6,1
240960,580712,1213,60,2276,623,2,4,0
240960,580712,1213,60,2276,623,2,4,0
240960,580712,1213,60,2276,623,2,4,0
240960,580712,1213,60,2276,623,2,4,0
240960,580712,1213,60,2276,623,2,4,0
240960,580712,1213,60,2276,623,2,4,0
256745,55009,420,4349,2276,1111,2,3,0
256745,362109,1213,2959,2276,927,2,3,0
78662,85384,1197,3912,2276,1105,2,3,0
329986,672417,1389,2529,2276,1008,2,0,0
121459,1058188,1208,2857,2276,1019,2,3,2
121459,526817,1208,4144,2276,1019,2,3,2
121459,1016354,1208,2191,2276,1018,2,3,2
121459,1039919,1208,1200,2276,1018,2,3,2
121459,179830,1208,546,2276,1018,2,3,2
121459,384350,1208,1719,2276,1018,2,3,2
121459,969584,1208,2959,2276,1018,2,3,2
233206,951042,267,2959,2276,1015,2,4,0
207582,266943,1208,2953,2276,1102,2,4,0
104822,583779,1208,422,2276,1111,2,0,0
104822,612068,1208,422,2276,1111,2,0,0
354750,1039919,1208,1200,2276,1111,2,2,1
73501,569108,1208,3078,2276,1021,2,4,0
73501,237750,825,3078,2276,1021,2,4,0
73501,717906,1208,3078,2276,1021,2,4,0
72805,179830,1208,546,2276,1015,2,2,0
299955,606985,1329,3521,2276,914,2,5,0
116960,296324,1401,4486,2276,1111,2,5,0
116960,908579,1197,4491,2276,815,2,5,0
328597,629460,267,3862,2276,924,2,3,1
197233,198727,1401,3552,2276,1015,2,6,1
197233,293244,1401,3552,2276,1015,2,6,1
248939,935222,464,1311,2276,1010,2,5,0
255725,526817,1208,4144,2276,1111,2,4,2
109880,590964,1208,422,2276,1111,2,3,0
109880,536040,1401,422,2276,1111,2,3,0
109880,536040,1401,422,2276,1111,2,3,0
109880,590964,1208,422,2276,1111,2,3,0
186744,526817,1208,4144,2276,1018,2,4,1
253272,179830,1208,546,2276,1019,2,2,1
205021,935222,464,1311,2276,1027,2,0,0
89418,293244,1401,3552,2276,1019,2,3,0
89418,917794,1401,3552,2276,1019,2,3,0
169561,210577,1197,3912,2276,902,2,4,0
124717,939915,1401,4079,2276,1111,2,4,0
91435,951042,267,2959,2276,1111,2,4,1
91435,477655,1401,3552,2276,1111,2,4,1
152274,1039919,1208,1200,2276,1111,2,5,0
93403,629460,267,3862,2276,1111,2,2,1
226172,699163,35,4783,2276,1111,2,2,0
226172,699163,35,4783,2276,1111,2,2,0
27162,717906,1208,3078,2276,807,2,0,0
117309,261644,1208,422,2276,1111,2,2,0
35384,270605,1208,3450,2276,1028,2,3,1
227179,675408,267,422,2276,713,2,0,0
227179,675408,267,422,2276,713,2,0,0
227179,675408,267,422,2276,713,2,0,0
103583,942658,825,422,2276,1111,2,6,1
422309,684000,812,4783,2276,627,2,3,0
422309,684000,812,4783,2276,523,2,3,0
93247,293244,1401,3552,2276,824,2,0,0
93247,917794,1401,3552,2276,824,2,0,0
377071,1014702,1611,1719,2276,1111,2,3,0
420173,934523,1208,4487,2276,924,2,3,1
420173,934523,1208,4487,2276,924,2,3,1
122262,88490,1208,422,2276,1111,2,0,0
122262,964916,1208,422,2276,1111,2,0,0
58534,1039919,1208,1200,2276,1020,2,0,0
149945,951042,267,2959,2276,1104,2,2,0
324003,179830,1208,546,2276,1107,2,6,0
213019,541352,1329,3959,2276,1024,2,3,0
213019,637403,1213,1304,2276,519,2,3,0
181083,195714,1213,1200,2276,609,2,7,0
350358,850676,1401,60,2276,716,2,0,0
350358,73485,1208,60,2276,716,2,0,0
320187,718528,267,1200,2276,705,2,3,0
320187,74158,267,1200,2276,705,2,3,0
320187,1029992,267,1200,2276,705,2,3,0
320187,195714,1213,1200,2276,705,2,3,0
320187,590204,267,1200,2276,705,2,3,0
55492,125094,1401,3912,2276,1005,2,4,0
55492,85384,1197,3912,2276,1005,2,4,0
55492,125094,1401,3912,2276,1005,2,4,0
55492,488425,1401,3912,2276,1005,2,4,0
55492,125094,1401,3912,2276,1005,2,4,0
103443,1058188,1208,2857,2276,1028,2,4,0
390549,51298,1208,4079,2276,1111,2,3,1
233672,553647,1208,422,2276,1111,2,3,0
233672,553647,1208,422,2276,1111,2,3,0
233672,417986,267,422,2276,1111,2,3,0
233672,553647,1208,422,2276,1111,2,3,0
17217,179830,1208,546,2276,1030,2,3,0
37628,35462,1438,3601,2276,1013,2,5,0
45865,1024612,1129,1311,2276,1111,2,3,1
156371,637403,1213,1304,2276,527,2,2,0
156371,637403,1213,1304,2276,527,2,2,0
1726,195124,1208,4304,2276,1023,2,0,0
1726,195124,1208,4304,2276,1023,2,0,0
352087,539608,1208,422,2276,1111,2,5,0
325806,712705,1389,1364,2276,1111,2,0,1
325806,712705,1389,1364,2276,1111,2,0,1
309409,571369,267,4487,2276,1107,2,5,0
309409,571369,267,4487,2276,1107,2,5,0
309409,571369,267,4487,2276,1107,2,5,0
309409,571369,267,4487,2276,1107,2,5,0
158092,70881,1208,422,2276,1111,2,4,2
412042,563362,152,1719,2276,701,2,2,0
412042,73823,1213,1719,2276,701,2,2,0
412042,563362,152,1719,2276,629,2,2,0
360129,512052,267,3078,2276,918,2,0,0
319627,349999,1208,422,2276,1111,2,2,0
5783,629460,267,3862,2276,1111,2,4,1
346731,241018,1208,1304,2276,1018,2,0,0
17201,43237,1611,3521,2276,1015,2,3,1
17201,155871,1329,3521,2276,1015,2,3,1
17201,155871,1329,3521,2276,1015,2,3,1
17201,155871,1329,3521,2276,1015,2,3,1
311802,85384,1197,3912,2276,811,2,0,0
311802,85384,1197,3912,2276,811,2,0,0
355137,299691,1401,4780,2276,1027,2,0,1
221997,1039919,1208,1200,2276,1111,2,0,0
264412,1039919,1208,1200,2276,1021,2,4,0
264412,349999,1208,422,2276,1111,2,4,0
153119,88490,1208,422,2276,1111,2,0,0
